,link,title,snippet,is,is not,isn't,will,will not,won't,could,could not,couldn't,can,cannot,can't,are,are not,aren't
353,https://www.prnewswire.com/news-releases/cervest-secures-30-million-in-series-a-funding-to-launch-worlds-first-ai-powered-climate-intelligence-platform-and-lead-new-40-billion-market-301295454.html,Cervest secures $30 million in Series A funding to launch world's ...,"May 20, 2021 ... PRNewswire/ -- Cervest, creator of the world's first AI-powered Climate Intelligence (CI) platform, today announced it raised a $30 million Series ...",,,,,,,,,,,,,,,
354,https://www.amazon.com/Ambi-Climate-Powered-Conditioner-Controller/dp/B076BCPJP4,Amazon.com: Ambi Climate 2 | A.I. Enhanced Air Conditioner & Heat ...,"Amazon.com: Ambi Climate 2 | A.I. Enhanced Air Conditioner & Heat Pump Controller | Temperature Control Device for Split, Window & Portable AC Units ...",,,,,,,,,,,,,,,
355,https://www.statista.com/statistics/1226263/worldwide-artificial-intelligence-climate-action-project-benefits/,• AI-enabled climate action use case benefits | Statista,"Dec 14, 2020 ... As of 2019, respondents among organizations that are already involved in the scaling of artificial intelligence (AI) projects for climate action ...",,,,,,,,,,,,,,,
356,https://www.openaccessgovernment.org/ai-tackle-climate-change-climate-crisis/86704/,How can AI help us tackle climate change?,"May 11, 2020 ... AI can also seek out those who are flouting rules designed to reduce pollution, as well as offering greater transparency over poor energy ...",,,,,,,,,,,,,,,
357,https://theconversation.com/ai-can-tackle-the-climate-emergency-if-developed-responsibly-132908,AI can tackle the climate emergency – if developed responsibly,"Apr 23, 2020 ... Our planet is altering at a dangerous pace due to climate change. And at the same time, we seem to be entering a period of unprecedented ...",,,,"But for that to happen, the people who make and regulate this technology need to rethink some simplistic assumptions about how AI will shape the future of our planet.",,,,,,,,,,,
358,https://www.pwc.com/gx/en/sustainability/assets/ai-for-the-earth-jan-2018.pdf,Fourth Industrial Revolution for the Earth,The proliferation of artificial intelligence (AI) is having a ... to avoid the worst impacts of climate change. ... global economy9 as pollution and climate change.,,,,,,,,,,,,,,,
359,https://www.marketplace.org/2019/05/13/how-we-survive-suggested-reading-on-climate-change-adaptation/,"""How We Survive"": suggested reading on climate change adaptation ...","May 13, 2019 ... In addition to sharing our coverage of climate change adaptation on ... artificial intelligence efforts are being applied to climate adaptation and ...",,,,,,,,,,,,,,,
360,https://news.ucmerced.edu/news/2021/new-ai-institute-expands-uc-merced%E2%80%99s-smart-sustainable-agriculture-effort,"New AI Institute Expands UC Merced's Smart, Sustainable ...","Jul 29, 2021 ... ... artificial intelligence — or AI — solutions to tackle some of agriculture's biggest challenges related to water management, climate change and ...",,,,,,,,,,,,,,,
361,https://www.intechopen.com/chapters/66662,"Biomimicry, Big Data and Artificial Intelligence for a Dynamic ...",The adverse impacts of climate change are not always immediately discernible. Managing the impacts of this dynamic phenomenon demands an equally ...,,,,,,,,,,,,,,,
362,https://www.pv-magazine.com/2020/05/04/tackling-climate-change-with-machine-learning-covid-19-and-the-energy-transition/,Tackling climate change with machine learning: Covid-19 and the ...,"May 4, 2020 ... The effect the coronavirus pandemic is having on energy systems and environmental policy in Europe was discussed at a recent machine ...",,,,,,,,,,,,,,,
363,http://www.europarl.europa.eu/RegData/etudes/STUD/2021/662906/IPOL_STU(2021)662906_EN.pdf,The role of Artificial Intelligence in the European Green Deal,"AI solutions in other areas addressed by the European Green Deal (circular economy, pollution, biodiversity, adaptation to climate change). 27. 2.3. State of play ...",,,,,,,,,,,,,,,
364,https://www.rochester.edu/newscenter/methane-budget-machine-learning-to-understand-climate-change-400802/,Using machine learning to understand climate change : NewsCenter,"Oct 10, 2019 ... Rochester researchers are using data science to understand how shallow coastal waters and deep oceans contribute to the methane found in ...",,,,,,,,,,,,,,,
365,https://www.scientificamerican.com/article/clouds-may-speed-up-global-warming/,Clouds May Speed Up Global Warming - Scientific American,"Jul 26, 2021 ... Machine learning is a branch of artificial intelligence in which computers sift through large quantities of data, identify patterns and then use those ...",,,,,,,,,,,,,,,
366,https://e-lib.iclei.org/publications/Mexico-case-study.pdf,"From Climate Data to Climate Action, Data- Driven Projects in Mexico","Feb 4, 2021 ... This case study explores how two data-driven projects use local data and data- driven platforms to support climate planning and action.",,,,,,,,,,,,,,,
367,https://obamawhitehouse.archives.gov/blog/2014/03/19/climate-data-initiative-launches-strong-public-and-private-sector-commitments,Climate Data Initiative Launches with Strong Public and Private ...,"Mar 19, 2014 ... The Climate Data Initiative is an ambitious new effort bringing ... from the private and philanthropic sectors to develop data-driven planning and ...",,,,,,,,,,,,,"Today these data are being used by entrepreneurs, researchers, tech innovators, and others to create countless new applications, tools, services, and businesses.",,
368,https://www.worldbank.org/en/news/feature/2016/09/22/new-data-driven-planning-tool-helps-cities-advance-climate-action,New Data-Driven Planning Tool Helps Cities Advance Climate Action,"Sep 22, 2016 ... The World Bank and partners have designed CURB, a data-driven planning tool to help cities more easily identify and prioritize cost-effective, ...","“The availability of proxy data is particularly important in low-capacity cities, as they can take advantage of comparable data that already exists elsewhere,” said Silpa Kaza, Urban Specialist with the World Bank.",,,,,,,,,,,,,,
369,https://www.gvsu.edu/mygvsu/data-driven-10.htm,Data-Driven - Campus Climate at GVSU - Grand Valley State ...,"Sep 14, 2019 ... Data-Driven. Campus climate data informs university planning and initiatives. Actions are supported by campus climate action team ...",,,,,,,,,,,,,,,
370,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2018GL080704,Toward Data‐Driven Weather and Climate Forecasting ...,"Nov 12, 2018 ... Toward Data‐Driven Weather and Climate Forecasting: Approximating a Simple General Circulation Model With Deep Learning.",,,,,,,,,,,,,,,
371,https://law.stanford.edu/projects/cdpi/,Climate Data Policy Initiative (CDPI) - Stanford Law School,"Climate data is foundational to a low-carbon economy. In order to ... of emerging blockchain, machine learning, sensor/IoT and related data based technologies.",,,,,,,,,,,,,,,
372,https://pubmed.ncbi.nlm.nih.gov/25504863/,Microbial models with data-driven parameters predict stronger soil ...,Long-term carbon (C) cycle feedbacks to climate depend on the future dynamics of soil organic carbon (SOC). Current models show low predictive accuracy at ...,,,,,,,,,,,,,,,
373,https://arxiv.org/abs/1711.02526,Data-Driven Koopman Analysis of Tropical Climate Space-Time ...,"Nov 5, 2017 ... We study nonlinear dynamics of the Earth's tropical climate system. For that, we apply a recently developed technique for feature extraction and ...",,,,,,,,,,,,,,,
374,https://journals.ametsoc.org/view/journals/apme/aop/JAMC-D-20-0273.1/JAMC-D-20-0273.1.xml,Data-driven analysis of climate change in Saudi Arabia: trends in ...,"Jun 30, 2021 ... Data-driven analysis of climate change in Saudi Arabia: trends in temperature extremes and human comfort indicators. Natalia Odnoletkova ...",,,,,,,,,,,,,,,
375,https://pubmed.ncbi.nlm.nih.gov/32897471/,How COVID-19 shock will drive the economy and climate? A data ...,"Sep 8, 2020 ... How COVID-19 shock will drive the economy and climate? A data-driven approach to model and forecast. Environ Sci Pollut Res Int. 2021 Jan;28 ...",,,,,,,,,,,,,,,
376,https://chemonics.com/blog/combating-climate-change-with-data-driven-development/,Combating Climate Change with Data-Driven Development ...,"Jul 9, 2021 ... This data-driven approach allows experts from Chemonics' global workforce and from its technical practice areas to analyze climate change ...",,,,,,,,,,,,,,,
377,http://cucis.ece.northwestern.edu/projects/Expeditions/,Understanding Climate Change: A Data Driven Approach - CUCIS,Understanding Climate Change: A Data Driven Approach. Introduction. Data- driven approaches that have been highly successful in other scientific disciplines  ...,,,,,,,,,,,,,,,
378,https://journals.sagepub.com/doi/full/10.1177/2319714519845777,Climate of Data-driven Innovation Within E-business Retail Actors ...,"May 9, 2019 ... 105) is appropriate to use if one wants to understand how an organization becomes data driven. Essentially, a climate that is supportive of ...",,,,,,,,,,"Results from data mining and algorithms can be visualized and provide the management the advantage to illustrate data on dashboards, which might lead to discoveries of previously hidden patterns (Cao & Manrai, 2014).",,,,,
379,https://www.ft.com/content/7ab0bfb0-b37c-463d-b132-0944b6fe8e8b,The role of business in climate change | Financial Times,"Dec 17, 2020 ... Energy group Iberdrola and technology companies Lenovo and Google have deployed artificial intelligence to enhance efficiencies. The machine ...",,,,,,,"In September, Amazon introduced a “climate pledge friendly” initiative to flag up sustainable products.More such data could lead to stranded assets or unviable products in sectors that thought they were safe.",,,,,,,,
380,https://www.frbsf.org/community-development/publications/community-development-investment-review/2019/october/promoting-equitable-climate-adaptation-through-community-engagement/,Community Development | Promoting Equitable Climate Adaptation ...,"Oct 17, 2019 ... Equity in Climate Adaptation. As is true of many other forms of economic investment, climate-adaptive design has the power to advance equity or ...",,,,,,,,,,,,,,,
